Ned_ID,IR_detection,id,goal,feedback
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2881, y = -0.1199, z = 0.2543
roll = -0.172, pitch = 1.410, yaw = -0.163"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2252, y = -0.0357, z = 0.1929
roll = -2.755, pitch = 1.522, yaw = -2.741"
Ned2 n.1,1,observe_point,"[0.1389, 0.0689, 0.1544, 2.672, 1.337, -2.568]","x = 0.1426, y = 0.0656, z = 0.1553
roll = 2.693, pitch = 1.340, yaw = -2.586"
Ned2 n.1,1,observe_point,"[0.1389, 0.0689, 0.1544, 2.672, 1.337, -2.568]","x = 0.1394, y = 0.0687, z = 0.1544
roll = 2.715, pitch = 1.344, yaw = -2.523"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4264, y = -0.1245, z = 0.2410
roll = -0.187, pitch = 0.958, yaw = -0.167"
Ned2 n.1,1,observe_point,"[0.1389, 0.0689, 0.1544, 2.672, 1.337, -2.568]","x = 0.1392, y = 0.0690, z = 0.1544
roll = 2.671, pitch = 1.343, yaw = -2.566"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2855, y = -0.1153, z = 0.2569
roll = -0.016, pitch = 1.440, yaw = -0.006"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2825, y = -0.1255, z = 0.1820
roll = -0.490, pitch = 1.299, yaw = -0.483"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2881, y = -0.1201, z = 0.2519
roll = -0.199, pitch = 1.415, yaw = -0.188"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2318, y = -0.0396, z = 0.1983
roll = -2.730, pitch = 1.527, yaw = -2.718"
Ned2 n.1,1,observe_point,"x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649","x = 0.1450, y = 0.0504, z = 0.2914
roll = 2.231, pitch = 1.313, yaw = 2.578"
Ned2 n.1,1,observe_point,"x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649","x = 0.1449, y = 0.0508, z = 0.2912
roll = 2.242, pitch = 1.308, yaw = 2.584"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4264, y = -0.1256, z = 0.2445
roll = -0.163, pitch = 0.960, yaw = -0.160"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2857, y = -0.1180, z = 0.2546
roll = -0.010, pitch = 1.452, yaw = -0.004"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2827, y = -0.1251, z = 0.1872
roll = -0.499, pitch = 1.326, yaw = -0.491"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2871, y = -0.1195, z = 0.2539
roll = -0.138, pitch = 1.432, yaw = -0.129"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2281, y = -0.0373, z = 0.1958
roll = -2.847, pitch = 1.512, yaw = -2.834"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1451, y = 0.0500, z = 0.2902
roll = 2.306, pitch = 1.295, yaw = 2.651"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1444, y = 0.0504, z = 0.2912
roll = 2.282, pitch = 1.299, yaw = 2.623"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2899, y = -0.1199, z = 0.2540
roll = -0.134, pitch = 1.400, yaw = -0.131"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2828, y = -0.1256, z = 0.1815
roll = -0.492, pitch = 1.290, yaw = -0.482"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2887, y = -0.1205, z = 0.2494
roll = -0.223, pitch = 1.403, yaw = -0.214"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2330, y = -0.0398, z = 0.1987
roll = -2.282, pitch = 1.542, yaw = -2.269"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1463, y = 0.0500, z = 0.2905
roll = 2.236, pitch = 1.314, yaw = 2.577"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1479, y = 0.0519, z = 0.2889
roll = 2.246, pitch = 1.314, yaw = 2.582"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4265, y = -0.1250, z = 0.2458
roll = -0.169, pitch = 0.945, yaw = -0.161"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2852, y = -0.1158, z = 0.2558
roll = -0.005, pitch = 1.452, yaw = 0.003"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2822, y = -0.1255, z = 0.1846
roll = -0.507, pitch = 1.316, yaw = -0.494"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2873, y = -0.1197, z = 0.2524
roll = -0.149, pitch = 1.432, yaw = -0.139"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2310, y = -0.0392, z = 0.1977
roll = -2.725, pitch = 1.524, yaw = -2.711"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1453, y = 0.0499, z = 0.2904
roll = 2.286, pitch = 1.302, yaw = 2.633"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2847, y = -0.1133, z = 0.2578
roll = 0.035, pitch = 1.449, yaw = 0.045"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2821, y = -0.1253, z = 0.1818
roll = -0.496, pitch = 1.310, yaw = -0.487"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2872, y = -0.1197, z = 0.2516
roll = -0.156, pitch = 1.434, yaw = -0.146"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2256, y = -0.0362, z = 0.1938
roll = -2.909, pitch = 1.504, yaw = -2.892"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1476, y = 0.0492, z = 0.2886
roll = 2.298, pitch = 1.301, yaw = 2.637"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1437, y = 0.0504, z = 0.2917
roll = 2.273, pitch = 1.296, yaw = 2.619"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4271, y = -0.1265, z = 0.2419
roll = -0.163, pitch = 0.968, yaw = -0.159"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2854, y = -0.1173, z = 0.2551
roll = -0.001, pitch = 1.452, yaw = 0.008"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2830, y = -0.1252, z = 0.1880
roll = -0.488, pitch = 1.323, yaw = -0.480"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2874, y = -0.1197, z = 0.2535
roll = -0.154, pitch = 1.430, yaw = -0.144"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2281, y = -0.0380, z = 0.1958
roll = -2.856, pitch = 1.514, yaw = -2.844"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1454, y = 0.0501, z = 0.2905
roll = 2.278, pitch = 1.301, yaw = 2.620"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1462, y = 0.0513, z = 0.2899
roll = 2.285, pitch = 1.303, yaw = 2.622"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4256, y = -0.1246, z = 0.2461
roll = -0.160, pitch = 0.963, yaw = -0.155"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1438, y = 0.0504, z = 0.2917
roll = 2.269, pitch = 1.297, yaw = 2.615"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2845, y = -0.1122, z = 0.2585
roll = 0.015, pitch = 1.443, yaw = 0.027"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2824, y = -0.1255, z = 0.1820
roll = -0.495, pitch = 1.302, yaw = -0.487"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2879, y = -0.1202, z = 0.2499
roll = -0.211, pitch = 1.419, yaw = -0.201"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2304, y = -0.0390, z = 0.1975
roll = -2.763, pitch = 1.523, yaw = -2.749"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1453, y = 0.0502, z = 0.2909
roll = 2.254, pitch = 1.310, yaw = 2.597"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1439, y = 0.0502, z = 0.2916
roll = 2.280, pitch = 1.300, yaw = 2.628"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1455, y = 0.0507, z = 0.2911
roll = 2.251, pitch = 1.308, yaw = 2.591"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1440, y = 0.0502, z = 0.2917
roll = 2.264, pitch = 1.298, yaw = 2.610"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4270, y = -0.1265, z = 0.2424
roll = -0.162, pitch = 0.963, yaw = -0.160"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2924, y = -0.1205, z = 0.2532
roll = -0.133, pitch = 1.410, yaw = -0.127"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2826, y = -0.1256, z = 0.1828
roll = -0.499, pitch = 1.299, yaw = -0.486"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2881, y = -0.1209, z = 0.2468
roll = -0.226, pitch = 1.416, yaw = -0.216"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2333, y = -0.0406, z = 0.1995
roll = -2.571, pitch = 1.534, yaw = -2.558"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1454, y = 0.0502, z = 0.2909
roll = 2.248, pitch = 1.311, yaw = 2.593"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1442, y = 0.0503, z = 0.2914
roll = 2.273, pitch = 1.300, yaw = 2.619"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1458, y = 0.0509, z = 0.2908
roll = 2.251, pitch = 1.310, yaw = 2.592"
Ned2 n.1,1,Build_point_0,"[-0.1783, -0.2276, 0.094, 2.774, 1.518, 1.275]","x = -0.1760, y = -0.2295, z = 0.0963
roll = 2.765, pitch = 1.512, yaw = 1.268"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1464, y = 0.0475, z = 0.2913
roll = 2.242, pitch = 1.310, yaw = 2.561"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1441, y = 0.0504, z = 0.2917
roll = 2.261, pitch = 1.301, yaw = 2.607"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2858, y = -0.1169, z = 0.2554
roll = -0.014, pitch = 1.441, yaw = -0.007"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2825, y = -0.1255, z = 0.1820
roll = -0.497, pitch = 1.299, yaw = -0.486"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2876, y = -0.1199, z = 0.2522
roll = -0.179, pitch = 1.421, yaw = -0.170"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2280, y = -0.0373, z = 0.1953
roll = -2.702, pitch = 1.523, yaw = -2.688"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1465, y = 0.0498, z = 0.2900
roll = 2.253, pitch = 1.309, yaw = 2.597"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1442, y = 0.0501, z = 0.2916
roll = 2.255, pitch = 1.303, yaw = 2.606"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1458, y = 0.0510, z = 0.2908
roll = 2.246, pitch = 1.310, yaw = 2.584"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1441, y = 0.0503, z = 0.2916
roll = 2.266, pitch = 1.303, yaw = 2.607"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4252, y = -0.1231, z = 0.2476
roll = -0.161, pitch = 0.960, yaw = -0.155"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2892, y = -0.1198, z = 0.2538
roll = -0.142, pitch = 1.415, yaw = -0.136"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2825, y = -0.1255, z = 0.1814
roll = -0.496, pitch = 1.296, yaw = -0.484"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2880, y = -0.1200, z = 0.2518
roll = -0.186, pitch = 1.418, yaw = -0.176"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2279, y = -0.0372, z = 0.1953
roll = -2.756, pitch = 1.521, yaw = -2.742"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1462, y = 0.0499, z = 0.2902
roll = 2.255, pitch = 1.311, yaw = 2.599"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1441, y = 0.0503, z = 0.2916
roll = 2.260, pitch = 1.303, yaw = 2.607"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1476, y = 0.0518, z = 0.2894
roll = 2.288, pitch = 1.306, yaw = 2.620"
Ned2 n.1,1,Build_point_1,"[-0.215, -0.2246, 0.0889, -2.402, 1.509, 2.354]","x = -0.0842, y = -0.3013, z = 0.1020
roll = -2.297, pitch = 1.506, yaw = 2.909"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1444, y = 0.0505, z = 0.2917
roll = 2.241, pitch = 1.305, yaw = 2.583"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2857, y = -0.1159, z = 0.2568
roll = -0.036, pitch = 1.439, yaw = -0.030"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2824, y = -0.1255, z = 0.1825
roll = -0.499, pitch = 1.299, yaw = -0.489"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2876, y = -0.1198, z = 0.2541
roll = -0.162, pitch = 1.420, yaw = -0.153"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2241, y = -0.0356, z = 0.1922
roll = -2.868, pitch = 1.509, yaw = -2.856"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1473, y = 0.0499, z = 0.2893
roll = 2.252, pitch = 1.311, yaw = 2.597"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1442, y = 0.0503, z = 0.2916
roll = 2.253, pitch = 1.304, yaw = 2.603"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1447, y = 0.0505, z = 0.2912
roll = 2.260, pitch = 1.303, yaw = 2.599"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1441, y = 0.0504, z = 0.2917
roll = 2.258, pitch = 1.301, yaw = 2.599"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4273, y = -0.1266, z = 0.2427
roll = -0.167, pitch = 0.954, yaw = -0.162"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2891, y = -0.1201, z = 0.2533
roll = -0.118, pitch = 1.419, yaw = -0.113"
Ned2 n.1,1,pickpoint,"[0.2826, -0.1256, 0.1815, -0.494, 1.293, -0.486]","x = 0.2833, y = -0.1254, z = 0.1873
roll = -0.495, pitch = 1.307, yaw = -0.484"
Ned2 n.1,1,safe_pickpoint,"[0.2873, -0.1193, 0.254, -0.098, 1.429, -0.089]","x = 0.2879, y = -0.1200, z = 0.2526
roll = -0.176, pitch = 1.418, yaw = -0.167"
Ned2 n.1,1,Conveyor starting point,"[0.2231, -0.0352, 0.1911, -2.783, 1.512, -2.771]","x = 0.2305, y = -0.0387, z = 0.1970
roll = -2.644, pitch = 1.533, yaw = -2.631"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1447, y = 0.0504, z = 0.2916
roll = 2.234, pitch = 1.312, yaw = 2.582"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1441, y = 0.0503, z = 0.2916
roll = 2.258, pitch = 1.303, yaw = 2.607"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1459, y = 0.0510, z = 0.2906
roll = 2.256, pitch = 1.308, yaw = 2.592"
Ned2 n.1,1,Build_point_0,"[-0.1783, -0.2276, 0.094, 2.774, 1.518, 1.275]","x = -0.0874, y = -0.2753, z = 0.0939
roll = 2.779, pitch = 1.512, yaw = 1.637"
Ned2 n.1,0,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4269, y = -0.1274, z = 0.2420
roll = -0.182, pitch = 0.952, yaw = -0.174"
Ned2 n.1,0,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4248, y = -0.1254, z = 0.2417
roll = -0.179, pitch = 0.964, yaw = -0.171"
Ned2 n.1,0,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4280, y = -0.1277, z = 0.2415
roll = -0.177, pitch = 0.944, yaw = -0.171"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4274, y = -0.1275, z = 0.2413
roll = -0.178, pitch = 0.961, yaw = -0.170"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4278, y = -0.1276, z = 0.2413
roll = -0.180, pitch = 0.950, yaw = -0.172"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1439, y = 0.0504, z = 0.2917
roll = 2.264, pitch = 1.298, yaw = 2.611"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.301, pitch = 1.289, yaw = 2.650"
Ned2 n.1,0,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4279, y = -0.1276, z = 0.2417
roll = -0.171, pitch = 0.948, yaw = -0.167"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1440, y = 0.0506, z = 0.2917
roll = 2.248, pitch = 1.298, yaw = 2.595"
Ned2 n.1,0,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4278, y = -0.1275, z = 0.2416
roll = -0.168, pitch = 0.951, yaw = -0.165"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1472, y = 0.0490, z = 0.2914
roll = 2.257, pitch = 1.313, yaw = 2.583"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1443, y = 0.0495, z = 0.2917
roll = 2.266, pitch = 1.299, yaw = 2.601"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1464, y = 0.0461, z = 0.2914
roll = 2.282, pitch = 1.299, yaw = 2.593"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1438, y = 0.0502, z = 0.2917
roll = 2.269, pitch = 1.295, yaw = 2.614"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1481, y = 0.0436, z = 0.2912
roll = 2.297, pitch = 1.295, yaw = 2.590"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1445, y = 0.0486, z = 0.2914
roll = 2.285, pitch = 1.296, yaw = 2.615"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1476, y = 0.0445, z = 0.2911
roll = 2.295, pitch = 1.296, yaw = 2.592"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1456, y = 0.0471, z = 0.2913
roll = 2.291, pitch = 1.297, yaw = 2.608"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1448, y = 0.0517, z = 0.2912
roll = 2.277, pitch = 1.299, yaw = 2.631"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.298, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.298, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1444, y = 0.0505, z = 0.2916
roll = 2.265, pitch = 1.298, yaw = 2.619"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1440, y = 0.0508, z = 0.2915
roll = 2.290, pitch = 1.296, yaw = 2.638"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.289, yaw = 2.650"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.289, yaw = 2.650"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.298, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.298, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.300, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.298, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.304, pitch = 1.289, yaw = 2.650"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.300, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.300, pitch = 1.288, yaw = 2.646"
